target,ref,tcr_concat,tcr_concat_cov
7RDV,1U3H,69.5852534562212,0.9908256880733946
7RDV,1YMM,35.944700460829495,0.963302752293578
7RDV,1ZGL,31.797235023041473,0.9863636363636363
7RDV,2IAM,43.47826086956522,0.9493087557603687
7RDV,2IAN,43.47826086956522,0.9493087557603687
7RDV,2PXY,61.29032258064516,0.9908675799086758
7RDV,2WBJ,35.483870967741936,0.963302752293578
7RDV,2Z31,61.29032258064516,0.9908675799086758
7RDV,3C5Z,56.68202764976959,1.0
7RDV,3C60,63.25581395348837,0.9907834101382489
7RDV,3C6L,75.23364485981308,0.9861751152073732
7RDV,3MBE,56.39810426540284,0.9631336405529954
7RDV,3O6F,30.87557603686636,0.9726027397260274
7RDV,3PL6,49.074074074074076,0.9907834101382489
7RDV,3QIB,28.63849765258216,0.9631336405529954
7RDV,3QIU,27.488151658767773,0.9631336405529954
7RDV,3QIW,27.488151658767773,0.9631336405529954
7RDV,3RDT,73.14814814814815,0.9953917050691244
7RDV,3T0E,30.87557603686636,0.9726027397260274
7RDV,4C56,38.86255924170616,0.9585253456221198
7RDV,4E41,31.10047846889952,0.9539170506912442
7RDV,4GG6,28.571428571428573,0.9681818181818181
7RDV,4GRL,49.074074074074076,0.9907834101382489
7RDV,4H1L,41.013824884792626,0.9772727272727273
7RDV,4MAY,49.074074074074076,0.9907834101382489
7RDV,4OZF,33.17972350230415,0.9815668202764977
7RDV,4OZG,33.02325581395349,0.9815668202764977
7RDV,4OZH,34.25925925925926,0.9861751152073732
7RDV,4OZI,31.336405529953918,0.9596412556053812
7RDV,4P23,72.22222222222223,0.9953917050691244
7RDV,4P2O,28.63849765258216,0.9631336405529954
7RDV,4P2Q,28.436018957345972,0.9631336405529954
7RDV,4P2R,28.436018957345972,0.9631336405529954
7RDV,4P46,72.68518518518519,0.9953917050691244
7RDV,4P4K,31.797235023041473,0.9819004524886877
7RDV,4P5T,72.8110599078341,1.0
7RDV,4Y19,52.995391705069125,0.9819004524886877
7RDV,4Y1A,52.534562211981566,0.9819004524886877
7RDV,4Z7U,30.87557603686636,0.9769585253456221
7RDV,4Z7V,29.953917050691246,0.9815668202764977
7RDV,4Z7W,46.08294930875576,0.9863013698630136
7RDV,5KS9,37.850467289719624,0.9723502304147466
7RDV,5KSA,36.44859813084112,0.9723502304147466
7RDV,5KSB,36.91588785046729,0.9723502304147466
7RDV,6BGA,28.63849765258216,0.9631336405529954
7RDV,6CQL,36.40552995391705,0.9771689497716894
7RDV,6CQN,35.944700460829495,0.9863013698630136
7RDV,6CQQ,36.40552995391705,0.9771689497716894
7RDV,6CQR,36.40552995391705,0.9771689497716894
7RDV,6DFS,48.8479262672811,0.9728506787330317
7RDV,6DFW,88.0184331797235,0.9819004524886877
7RDV,6DFX,35.07109004739336,0.9631336405529954
7RDV,6MKD,73.27188940092167,0.9908675799086758
7RDV,6MKR,71.88940092165899,0.9908675799086758
7RDV,6MNG,71.88940092165899,0.9908675799086758
7RDV,6MNM,72.8110599078341,0.9908675799086758
7RDV,6MNN,72.8110599078341,0.9908675799086758
7RDV,6MNO,72.8110599078341,0.9908675799086758
7RDV,6PX6,40.74074074074074,0.9815668202764977
7RDV,6PY2,32.25806451612903,0.9819004524886877
7RDV,6R0E,42.592592592592595,0.9907834101382489
7RDV,6U3N,32.25806451612903,0.9863636363636363
7RDV,6U3O,33.17972350230415,0.9815668202764977
7RDV,6V0Y,35.02304147465438,0.963963963963964
7RDV,6V13,34.56221198156682,0.9908256880733946
7RDV,6V15,34.56221198156682,0.9908256880733946
7RDV,6V18,35.02304147465438,0.963963963963964
7RDV,6V19,33.64055299539171,0.972972972972973
7RDV,6V1A,33.64055299539171,0.972972972972973
7RDV,6XC9,35.483870967741936,0.9730941704035875
7RDV,6XCO,36.666666666666664,0.967741935483871
7RDV,6XCP,32.242990654205606,0.9815668202764977
7PBC,1AO7,83.17757009345794,0.9771689497716894
7PBC,1BD2,64.01869158878505,0.9770642201834863
7PBC,1FO0,32.242990654205606,0.9414414414414415
7PBC,1G6R,50.467289719626166,0.9906976744186047
7PBC,1KJ2,42.05607476635514,0.9594594594594594
7PBC,1LP9,50.0,0.9771689497716894
7PBC,1MI5,33.177570093457945,0.9502262443438914
7PBC,1MWA,50.467289719626166,0.9906976744186047
7PBC,1NAM,32.242990654205606,0.9417040358744395
7PBC,1OGA,47.142857142857146,0.9672897196261683
7PBC,1QRN,83.17757009345794,0.9771689497716894
7PBC,1QSE,83.17757009345794,0.9771689497716894
7PBC,1QSF,83.17757009345794,0.9771689497716894
7PBC,2AK4,59.81308411214953,0.9592760180995475
7PBC,2BNQ,61.6822429906542,0.9727272727272728
7PBC,2BNR,61.6822429906542,0.9727272727272728
7PBC,2CKB,50.467289719626166,0.9906976744186047
7PBC,2E7L,50.467289719626166,0.9906976744186047
7PBC,2ESV,35.046728971962615,0.9722222222222222
7PBC,2F53,60.74766355140187,0.9727272727272728
7PBC,2F54,61.21495327102804,0.9727272727272728
7PBC,2GJ6,83.17757009345794,0.9771689497716894
7PBC,2J8U,50.0,0.9771689497716894
7PBC,2JCC,50.0,0.9771689497716894
7PBC,2NX5,51.401869158878505,0.9815668202764977
7PBC,2OI9,50.467289719626166,0.9906976744186047
7PBC,2OL3,32.242990654205606,0.9417040358744395
7PBC,2P5E,60.2803738317757,0.9727272727272728
7PBC,2P5W,60.2803738317757,0.9727272727272728
7PBC,2PYE,61.6822429906542,0.9727272727272728
7PBC,2UWE,50.0,0.9771689497716894
7PBC,2VLJ,47.142857142857146,0.9672897196261683
7PBC,2VLK,47.142857142857146,0.9672897196261683
7PBC,2VLR,47.142857142857146,0.9672897196261683
7PBC,2YPL,51.17370892018779,0.9906542056074766
7PBC,3D39,83.17757009345794,0.9771689497716894
7PBC,3D3V,83.17757009345794,0.9771689497716894
7PBC,3DXA,33.177570093457945,0.9631336405529954
7PBC,3E2H,50.0,0.9906976744186047
7PBC,3E3Q,49.532710280373834,0.9906976744186047
7PBC,3FFC,39.25233644859813,0.9422222222222222
7PBC,3GSN,61.21495327102804,0.9769585253456221
7PBC,3H9S,83.17757009345794,0.9771689497716894
7PBC,3HG1,63.55140186915888,0.9768518518518519
7PBC,3KPR,33.177570093457945,0.9502262443438914
7PBC,3KPS,33.177570093457945,0.9502262443438914
7PBC,3KXF,59.81308411214953,0.9592760180995475
7PBC,3MV7,43.39622641509434,0.9672897196261683
7PBC,3MV8,43.867924528301884,0.9672897196261683
7PBC,3MV9,43.39622641509434,0.9672897196261683
7PBC,3O4L,40.654205607476634,0.9674418604651163
7PBC,3PQY,41.31455399061033,0.9906542056074766
7PBC,3PWP,83.17757009345794,0.9771689497716894
7PBC,3QDG,76.6355140186916,0.9906976744186047
7PBC,3QDJ,76.6355140186916,0.9906976744186047
7PBC,3QDM,51.18483412322275,0.9579439252336449
7PBC,3QEQ,51.18483412322275,0.9579439252336449
7PBC,3QFJ,83.17757009345794,0.9771689497716894
7PBC,3RGV,51.401869158878505,0.9813953488372092
7PBC,3SJV,81.13207547169812,0.9813084112149533
7PBC,3TF7,,0.0
7PBC,3TFK,47.66355140186916,0.9770642201834863
7PBC,3TJH,47.66355140186916,0.9770642201834863
7PBC,3TPU,47.66355140186916,0.9770642201834863
7PBC,3UTS,54.67289719626168,0.9727272727272728
7PBC,3UTT,54.67289719626168,0.9727272727272728
7PBC,3VXM,36.91588785046729,0.9553571428571429
7PBC,3VXR,40.654205607476634,0.981651376146789
7PBC,3VXS,40.654205607476634,0.981651376146789
7PBC,3VXU,73.83177570093459,0.9861111111111112
7PBC,3W0W,73.83177570093459,0.9861111111111112
7PBC,4EUP,73.83177570093459,0.9861751152073732
7PBC,4FTV,83.64485981308411,0.9771689497716894
7PBC,4G8G,58.41121495327103,0.9504504504504504
7PBC,4G9F,58.41121495327103,0.9504504504504504
7PBC,4JFD,59.81308411214953,0.9768518518518519
7PBC,4JFE,59.81308411214953,0.9768518518518519
7PBC,4JFF,59.81308411214953,0.9768518518518519
7PBC,4JRX,58.41121495327103,0.9724770642201835
7PBC,4JRY,38.3177570093458,0.9815668202764977
7PBC,4L3E,76.16822429906541,0.9906976744186047
7PBC,4MJI,36.79245283018868,0.9719626168224299
7PBC,4MNQ,55.23809523809524,0.9626168224299065
7PBC,4MS8,47.66355140186916,0.9770642201834863
7PBC,4MVB,47.66355140186916,0.9770642201834863
7PBC,4MXQ,47.66355140186916,0.9770642201834863
7PBC,4N0C,47.66355140186916,0.9770642201834863
7PBC,4N5E,47.66355140186916,0.9770642201834863
7PBC,4NHU,50.467289719626166,0.9906976744186047
7PBC,4PRH,43.39622641509434,0.9672897196261683
7PBC,4PRI,43.39622641509434,0.9672897196261683
7PBC,4PRP,43.39622641509434,0.9672897196261683
7PBC,4QOK,63.55140186915888,0.9768518518518519
7PBC,4QRP,35.51401869158879,0.9726027397260274
7PBC,4QRR,36.91588785046729,0.9380530973451328
7PBC,5BRZ,39.7196261682243,0.9771689497716894
7PBC,5BS0,39.7196261682243,0.9771689497716894
7PBC,5C07,54.67289719626168,0.9727272727272728
7PBC,5C08,54.67289719626168,0.9727272727272728
7PBC,5C09,54.67289719626168,0.9727272727272728
7PBC,5C0A,54.67289719626168,0.9727272727272728
7PBC,5C0B,54.67289719626168,0.9727272727272728
7PBC,5C0C,54.67289719626168,0.9727272727272728
7PBC,5D2L,41.12149532710281,0.9769585253456221
7PBC,5D2N,30.373831775700936,0.9497716894977168
7PBC,5E6I,48.598130841121495,0.9579439252336449
7PBC,5E9D,81.77570093457943,0.9771689497716894
7PBC,5EU6,42.99065420560748,0.9681818181818181
7PBC,5EUO,46.728971962616825,0.9770642201834863
7PBC,5HHM,47.142857142857146,0.9672897196261683
7PBC,5HHO,47.142857142857146,0.9672897196261683
7PBC,5HYJ,54.67289719626168,0.9727272727272728
7PBC,5ISZ,49.532710280373834,0.9861111111111112
7PBC,5IVX,50.0,0.981651376146789
7PBC,5JHD,46.26168224299065,0.963963963963964
7PBC,5JZI,45.32710280373832,0.9814814814814815
7PBC,5M00,54.67289719626168,0.9815668202764977
7PBC,5M01,54.67289719626168,0.9815668202764977
7PBC,5M02,54.67289719626168,0.9815668202764977
7PBC,5MEN,57.142857142857146,0.9626168224299065
7PBC,5NHT,72.42990654205607,0.9815668202764977
7PBC,5NME,61.6822429906542,0.9907407407407407
7PBC,5NMF,61.6822429906542,0.9907407407407407
7PBC,5NMG,61.6822429906542,0.9907407407407407
7PBC,5NQK,71.96261682242991,0.9815668202764977
7PBC,5SWS,43.925233644859816,0.981651376146789
7PBC,5SWZ,44.85981308411215,0.9771689497716894
7PBC,5TEZ,53.73831775700935,0.9727272727272728
7PBC,5TIL,54.67289719626168,0.9815668202764977
7PBC,5TJE,54.67289719626168,0.9815668202764977
7PBC,5W1V,38.3177570093458,0.944954128440367
7PBC,5W1W,38.3177570093458,0.944954128440367
7PBC,5WKF,35.981308411214954,0.944954128440367
7PBC,5WKH,35.981308411214954,0.944954128440367
7PBC,5WLG,51.18483412322275,0.9672897196261683
7PBC,5XOT,59.345794392523366,0.9636363636363636
7PBC,5XOV,38.3177570093458,0.9377777777777778
7PBC,5YXN,45.32710280373832,0.9814814814814815
7PBC,5YXU,44.39252336448598,0.9814814814814815
7PBC,6AM5,76.6355140186916,0.9906976744186047
7PBC,6AMU,76.6355140186916,0.9906976744186047
7PBC,6AVF,42.99065420560748,0.9541284403669725
7PBC,6AVG,35.51401869158879,0.9532710280373832
7PBC,6BJ2,36.44859813084112,0.954954954954955
7PBC,6BJ3,59.345794392523366,0.9636363636363636
7PBC,6BJ8,59.345794392523366,0.9636363636363636
7PBC,6D78,76.16822429906541,0.9906976744186047
7PBC,6D7G,32.242990654205606,0.9461883408071748
7PBC,6DKP,75.70093457943925,0.9906976744186047
7PBC,6EQA,63.55140186915888,0.9768518518518519
7PBC,6EQB,59.81308411214953,0.9768518518518519
7PBC,6G9Q,54.67289719626168,0.9815668202764977
7PBC,6L9L,44.13145539906103,0.985981308411215
7PBC,6MTM,45.497630331753555,0.9626168224299065
7PBC,6P64,37.38317757009346,0.9681818181818181
7PBC,6Q3S,61.6822429906542,0.9727272727272728
7PBC,6R2L,36.44859813084112,0.9493087557603687
7PBC,6RP9,61.6822429906542,0.9551569506726457
7PBC,6RPA,40.654205607476634,0.9466666666666667
7PBC,6RPB,83.17757009345794,0.9861751152073732
7PBC,6RSY,31.77570093457944,0.958904109589041
7PBC,6TMO,59.81308411214953,0.9768518518518519
7PBC,6TRO,49.06542056074766,0.963963963963964
7PBC,6UK2,37.38317757009346,0.9681818181818181
7PBC,6UK4,37.38317757009346,0.9681818181818181
7PBC,6ULN,31.30841121495327,0.9541284403669725
7PBC,6ULR,30.8411214953271,0.9497716894977168
7PBC,6UON,74.76635514018692,0.9861751152073732
7PBC,6UZ1,80.8411214953271,0.9771689497716894
7PBC,6VM7,46.26168224299065,0.9727272727272728
7PBC,6VM8,46.26168224299065,0.9727272727272728
7PBC,6VM9,72.42990654205607,0.981651376146789
7PBC,6VMA,72.42990654205607,0.981651376146789
7PBC,6VMC,72.42990654205607,0.981651376146789
7PBC,6VMX,39.7196261682243,0.9727272727272728
7PBC,6VQO,66.82242990654206,0.963963963963964
7PBC,6VRM,74.76635514018692,0.9770642201834863
7PBC,6VRN,50.93457943925234,0.9553571428571429
7PBC,7BYD,35.046728971962615,0.9541284403669725
7PBC,7JWI,44.85981308411215,0.9771689497716894
7PBC,7JWJ,36.44859813084112,0.958139534883721
7PBC,7N1E,40.654205607476634,0.9636363636363636
7PBC,7N1F,61.6822429906542,0.9769585253456221
7PBC,7N6E,59.15492957746479,0.985981308411215
7PDW,1AO7,83.64485981308411,0.9771689497716894
7PDW,1BD2,64.48598130841121,0.9770642201834863
7PDW,1FO0,32.242990654205606,0.9414414414414415
7PDW,1G6R,50.467289719626166,0.9906976744186047
7PDW,1KJ2,42.05607476635514,0.9594594594594594
7PDW,1LP9,49.532710280373834,0.9771689497716894
7PDW,1MI5,33.177570093457945,0.9502262443438914
7PDW,1MWA,50.467289719626166,0.9906976744186047
7PDW,1NAM,32.242990654205606,0.9417040358744395
7PDW,1OGA,46.666666666666664,0.9672897196261683
7PDW,1QRN,83.64485981308411,0.9771689497716894
7PDW,1QSE,83.64485981308411,0.9771689497716894
7PDW,1QSF,83.64485981308411,0.9771689497716894
7PDW,2AK4,59.81308411214953,0.9592760180995475
7PDW,2BNQ,62.149532710280376,0.9727272727272728
7PDW,2BNR,62.149532710280376,0.9727272727272728
7PDW,2CKB,50.467289719626166,0.9906976744186047
7PDW,2E7L,50.467289719626166,0.9906976744186047
7PDW,2ESV,34.57943925233645,0.9722222222222222
7PDW,2F53,61.21495327102804,0.9727272727272728
7PDW,2F54,61.6822429906542,0.9727272727272728
7PDW,2GJ6,83.64485981308411,0.9771689497716894
7PDW,2J8U,49.532710280373834,0.9771689497716894
7PDW,2JCC,49.532710280373834,0.9771689497716894
7PDW,2NX5,51.401869158878505,0.9815668202764977
7PDW,2OI9,50.467289719626166,0.9906976744186047
7PDW,2OL3,32.242990654205606,0.9417040358744395
7PDW,2P5E,60.74766355140187,0.9727272727272728
7PDW,2P5W,60.74766355140187,0.9727272727272728
7PDW,2PYE,62.149532710280376,0.9727272727272728
7PDW,2UWE,49.532710280373834,0.9771689497716894
7PDW,2VLJ,46.666666666666664,0.9672897196261683
7PDW,2VLK,46.666666666666664,0.9672897196261683
7PDW,2VLR,46.666666666666664,0.9672897196261683
7PDW,2YPL,50.70422535211268,0.9906542056074766
7PDW,3D39,83.64485981308411,0.9771689497716894
7PDW,3D3V,83.64485981308411,0.9771689497716894
7PDW,3DXA,33.177570093457945,0.9631336405529954
7PDW,3E2H,50.0,0.9906976744186047
7PDW,3E3Q,49.532710280373834,0.9906976744186047
7PDW,3FFC,39.25233644859813,0.9422222222222222
7PDW,3GSN,61.6822429906542,0.9769585253456221
7PDW,3H9S,83.64485981308411,0.9771689497716894
7PDW,3HG1,63.55140186915888,0.9768518518518519
7PDW,3KPR,33.177570093457945,0.9502262443438914
7PDW,3KPS,33.177570093457945,0.9502262443438914
7PDW,3KXF,59.81308411214953,0.9592760180995475
7PDW,3MV7,43.39622641509434,0.9672897196261683
7PDW,3MV8,43.867924528301884,0.9672897196261683
7PDW,3MV9,43.39622641509434,0.9672897196261683
7PDW,3O4L,40.654205607476634,0.9674418604651163
7PDW,3PQY,41.78403755868545,0.9906542056074766
7PDW,3PWP,83.64485981308411,0.9771689497716894
7PDW,3QDG,76.6355140186916,0.9906976744186047
7PDW,3QDJ,76.6355140186916,0.9906976744186047
7PDW,3QDM,51.18483412322275,0.9579439252336449
7PDW,3QEQ,51.18483412322275,0.9579439252336449
7PDW,3QFJ,83.64485981308411,0.9771689497716894
7PDW,3RGV,51.401869158878505,0.9813953488372092
7PDW,3SJV,81.60377358490567,0.9813084112149533
7PDW,3TF7,,0.0
7PDW,3TFK,47.66355140186916,0.9770642201834863
7PDW,3TJH,47.66355140186916,0.9770642201834863
7PDW,3TPU,47.66355140186916,0.9770642201834863
7PDW,3UTS,54.205607476635514,0.9727272727272728
7PDW,3UTT,54.205607476635514,0.9727272727272728
7PDW,3VXM,36.91588785046729,0.9553571428571429
7PDW,3VXR,40.654205607476634,0.981651376146789
7PDW,3VXS,40.654205607476634,0.981651376146789
7PDW,3VXU,74.29906542056075,0.9861111111111112
7PDW,3W0W,74.29906542056075,0.9861111111111112
7PDW,4EUP,74.29906542056075,0.9861751152073732
7PDW,4FTV,84.11214953271028,0.9771689497716894
7PDW,4G8G,58.87850467289719,0.9504504504504504
7PDW,4G9F,58.87850467289719,0.9504504504504504
7PDW,4JFD,59.81308411214953,0.9768518518518519
7PDW,4JFE,59.81308411214953,0.9768518518518519
7PDW,4JFF,59.81308411214953,0.9768518518518519
7PDW,4JRX,58.41121495327103,0.9724770642201835
7PDW,4JRY,37.850467289719624,0.9815668202764977
7PDW,4L3E,76.16822429906541,0.9906976744186047
7PDW,4MJI,36.79245283018868,0.9719626168224299
7PDW,4MNQ,55.714285714285715,0.9626168224299065
7PDW,4MS8,47.66355140186916,0.9770642201834863
7PDW,4MVB,47.66355140186916,0.9770642201834863
7PDW,4MXQ,47.66355140186916,0.9770642201834863
7PDW,4N0C,47.66355140186916,0.9770642201834863
7PDW,4N5E,47.66355140186916,0.9770642201834863
7PDW,4NHU,50.467289719626166,0.9906976744186047
7PDW,4PRH,43.39622641509434,0.9672897196261683
7PDW,4PRI,43.39622641509434,0.9672897196261683
7PDW,4PRP,43.39622641509434,0.9672897196261683
7PDW,4QOK,63.55140186915888,0.9768518518518519
7PDW,4QRP,35.51401869158879,0.9726027397260274
7PDW,4QRR,36.91588785046729,0.9380530973451328
7PDW,5BRZ,39.7196261682243,0.9771689497716894
7PDW,5BS0,39.7196261682243,0.9771689497716894
7PDW,5C07,54.205607476635514,0.9727272727272728
7PDW,5C08,54.205607476635514,0.9727272727272728
7PDW,5C09,54.205607476635514,0.9727272727272728
7PDW,5C0A,54.205607476635514,0.9727272727272728
7PDW,5C0B,54.205607476635514,0.9727272727272728
7PDW,5C0C,54.205607476635514,0.9727272727272728
7PDW,5D2L,41.12149532710281,0.9769585253456221
7PDW,5D2N,30.373831775700936,0.9497716894977168
7PDW,5E6I,49.06542056074766,0.9579439252336449
7PDW,5E9D,82.24299065420561,0.9771689497716894
7PDW,5EU6,42.99065420560748,0.9681818181818181
7PDW,5EUO,46.26168224299065,0.9770642201834863
7PDW,5HHM,46.666666666666664,0.9672897196261683
7PDW,5HHO,46.666666666666664,0.9672897196261683
7PDW,5HYJ,54.205607476635514,0.9727272727272728
7PDW,5ISZ,49.06542056074766,0.9861111111111112
7PDW,5IVX,50.467289719626166,0.981651376146789
7PDW,5JHD,45.794392523364486,0.963963963963964
7PDW,5JZI,44.85981308411215,0.9814814814814815
7PDW,5M00,54.205607476635514,0.9815668202764977
7PDW,5M01,54.205607476635514,0.9815668202764977
7PDW,5M02,54.205607476635514,0.9815668202764977
7PDW,5MEN,57.61904761904762,0.9626168224299065
7PDW,5NHT,71.96261682242991,0.9815668202764977
7PDW,5NME,61.21495327102804,0.9907407407407407
7PDW,5NMF,61.21495327102804,0.9907407407407407
7PDW,5NMG,61.21495327102804,0.9907407407407407
7PDW,5NQK,71.49532710280374,0.9815668202764977
7PDW,5SWS,43.45794392523364,0.981651376146789
7PDW,5SWZ,44.39252336448598,0.9771689497716894
7PDW,5TEZ,54.205607476635514,0.9727272727272728
7PDW,5TIL,54.205607476635514,0.9815668202764977
7PDW,5TJE,54.205607476635514,0.9815668202764977
7PDW,5W1V,38.3177570093458,0.944954128440367
7PDW,5W1W,38.3177570093458,0.944954128440367
7PDW,5WKF,35.981308411214954,0.944954128440367
7PDW,5WKH,35.981308411214954,0.944954128440367
7PDW,5WLG,50.71090047393365,0.9672897196261683
7PDW,5XOT,59.345794392523366,0.9636363636363636
7PDW,5XOV,38.3177570093458,0.9377777777777778
7PDW,5YXN,44.85981308411215,0.9814814814814815
7PDW,5YXU,43.925233644859816,0.9814814814814815
7PDW,6AM5,76.6355140186916,0.9906976744186047
7PDW,6AMU,76.6355140186916,0.9906976744186047
7PDW,6AVF,43.45794392523364,0.9541284403669725
7PDW,6AVG,35.51401869158879,0.9532710280373832
7PDW,6BJ2,36.44859813084112,0.954954954954955
7PDW,6BJ3,59.345794392523366,0.9636363636363636
7PDW,6BJ8,59.345794392523366,0.9636363636363636
7PDW,6D78,76.16822429906541,0.9906976744186047
7PDW,6D7G,32.242990654205606,0.9461883408071748
7PDW,6DKP,75.70093457943925,0.9906976744186047
7PDW,6EQA,63.55140186915888,0.9768518518518519
7PDW,6EQB,59.81308411214953,0.9768518518518519
7PDW,6G9Q,54.205607476635514,0.9815668202764977
7PDW,6L9L,44.13145539906103,0.985981308411215
7PDW,6MTM,45.023696682464454,0.9626168224299065
7PDW,6P64,37.38317757009346,0.9681818181818181
7PDW,6Q3S,62.149532710280376,0.9727272727272728
7PDW,6R2L,36.44859813084112,0.9493087557603687
7PDW,6RP9,61.6822429906542,0.9551569506726457
7PDW,6RPA,40.654205607476634,0.9466666666666667
7PDW,6RPB,83.64485981308411,0.9861751152073732
7PDW,6RSY,31.77570093457944,0.958904109589041
7PDW,6TMO,59.81308411214953,0.9768518518518519
7PDW,6TRO,49.532710280373834,0.963963963963964
7PDW,6UK2,37.38317757009346,0.9681818181818181
7PDW,6UK4,37.38317757009346,0.9681818181818181
7PDW,6ULN,30.8411214953271,0.9541284403669725
7PDW,6ULR,30.373831775700936,0.9497716894977168
7PDW,6UON,74.76635514018692,0.9861751152073732
7PDW,6UZ1,81.30841121495327,0.9771689497716894
7PDW,6VM7,45.794392523364486,0.9727272727272728
7PDW,6VM8,45.794392523364486,0.9727272727272728
7PDW,6VM9,71.96261682242991,0.981651376146789
7PDW,6VMA,71.96261682242991,0.981651376146789
7PDW,6VMC,71.96261682242991,0.981651376146789
7PDW,6VMX,39.7196261682243,0.9727272727272728
7PDW,6VQO,67.28971962616822,0.963963963963964
7PDW,6VRM,74.76635514018692,0.9770642201834863
7PDW,6VRN,50.93457943925234,0.9553571428571429
7PDW,7BYD,35.046728971962615,0.9541284403669725
7PDW,7JWI,44.39252336448598,0.9771689497716894
7PDW,7JWJ,35.981308411214954,0.958139534883721
7PDW,7N1E,40.654205607476634,0.9636363636363636
7PDW,7N1F,61.6822429906542,0.9769585253456221
7PDW,7N6E,58.68544600938967,0.985981308411215
7QPJ,1AO7,84.57943925233644,0.9771689497716894
7QPJ,1BD2,65.88785046728972,0.9770642201834863
7QPJ,1FO0,33.64485981308411,0.9369369369369369
7QPJ,1G6R,47.66355140186916,0.9906976744186047
7QPJ,1KJ2,42.52336448598131,0.954954954954955
7QPJ,1LP9,46.728971962616825,0.9771689497716894
7QPJ,1MI5,31.30841121495327,0.9502262443438914
7QPJ,1MWA,47.66355140186916,0.9906976744186047
7QPJ,1NAM,34.11214953271028,0.9372197309417041
7QPJ,1OGA,45.23809523809524,0.9672897196261683
7QPJ,1QRN,84.57943925233644,0.9771689497716894
7QPJ,1QSE,84.57943925233644,0.9771689497716894
7QPJ,1QSF,84.57943925233644,0.9771689497716894
7QPJ,2AK4,57.94392523364486,0.9592760180995475
7QPJ,2BNQ,64.48598130841121,0.9727272727272728
7QPJ,2BNR,64.48598130841121,0.9727272727272728
7QPJ,2CKB,47.66355140186916,0.9906976744186047
7QPJ,2E7L,47.66355140186916,0.9906976744186047
7QPJ,2ESV,32.242990654205606,0.9722222222222222
7QPJ,2F53,63.08411214953271,0.9727272727272728
7QPJ,2F54,64.01869158878505,0.9727272727272728
7QPJ,2GJ6,84.57943925233644,0.9771689497716894
7QPJ,2J8U,46.728971962616825,0.9771689497716894
7QPJ,2JCC,46.728971962616825,0.9771689497716894
7QPJ,2NX5,48.598130841121495,0.9815668202764977
7QPJ,2OI9,47.66355140186916,0.9906976744186047
7QPJ,2OL3,34.11214953271028,0.9372197309417041
7QPJ,2P5E,61.6822429906542,0.9727272727272728
7QPJ,2P5W,62.149532710280376,0.9727272727272728
7QPJ,2PYE,63.08411214953271,0.9727272727272728
7QPJ,2UWE,46.728971962616825,0.9771689497716894
7QPJ,2VLJ,45.23809523809524,0.9672897196261683
7QPJ,2VLK,45.23809523809524,0.9672897196261683
7QPJ,2VLR,45.23809523809524,0.9672897196261683
7QPJ,2YPL,49.76525821596244,0.9906542056074766
7QPJ,3D39,84.57943925233644,0.9771689497716894
7QPJ,3D3V,84.57943925233644,0.9771689497716894
7QPJ,3DXA,32.242990654205606,0.9631336405529954
7QPJ,3E2H,47.19626168224299,0.9906976744186047
7QPJ,3E3Q,46.728971962616825,0.9906976744186047
7QPJ,3FFC,37.38317757009346,0.9422222222222222
7QPJ,3GSN,64.48598130841121,0.9769585253456221
7QPJ,3H9S,84.57943925233644,0.9771689497716894
7QPJ,3HG1,62.61682242990654,0.9768518518518519
7QPJ,3KPR,31.30841121495327,0.9502262443438914
7QPJ,3KPS,31.30841121495327,0.9502262443438914
7QPJ,3KXF,57.94392523364486,0.9592760180995475
7QPJ,3MV7,43.39622641509434,0.9439252336448598
7QPJ,3MV8,43.39622641509434,0.9439252336448598
7QPJ,3MV9,43.39622641509434,0.9439252336448598
7QPJ,3O4L,38.78504672897196,0.9720930232558139
7QPJ,3PQY,40.375586854460096,0.9906542056074766
7QPJ,3PWP,84.57943925233644,0.9771689497716894
7QPJ,3QDG,78.97196261682242,0.9906976744186047
7QPJ,3QDJ,78.97196261682242,0.9906976744186047
7QPJ,3QDM,48.81516587677725,0.9579439252336449
7QPJ,3QEQ,48.81516587677725,0.9579439252336449
7QPJ,3QFJ,84.57943925233644,0.9771689497716894
7QPJ,3RGV,48.598130841121495,0.9813953488372092
7QPJ,3SJV,70.75471698113208,0.9766355140186916
7QPJ,3TF7,,0.0
7QPJ,3TFK,46.728971962616825,0.9770642201834863
7QPJ,3TJH,46.728971962616825,0.9770642201834863
7QPJ,3TPU,46.728971962616825,0.9770642201834863
7QPJ,3UTS,52.33644859813084,0.9727272727272728
7QPJ,3UTT,52.33644859813084,0.9727272727272728
7QPJ,3VXM,34.11214953271028,0.9553571428571429
7QPJ,3VXR,39.7196261682243,0.981651376146789
7QPJ,3VXS,39.7196261682243,0.981651376146789
7QPJ,3VXU,71.96261682242991,0.9861111111111112
7QPJ,3W0W,71.96261682242991,0.9861111111111112
7QPJ,4EUP,70.09345794392523,0.9861751152073732
7QPJ,4FTV,85.04672897196262,0.9771689497716894
7QPJ,4G8G,64.01869158878505,0.9504504504504504
7QPJ,4G9F,64.01869158878505,0.9504504504504504
7QPJ,4JFD,58.41121495327103,0.9768518518518519
7QPJ,4JFE,58.41121495327103,0.9768518518518519
7QPJ,4JFF,58.41121495327103,0.9768518518518519
